Molecule,=O,O,C,N,-O,=N,=N-O,-C(=O)H,-C#CH,-C#N,-OEt,-OMe,-N,-C(=O)N,-X,F,-CF3,=NCH3,-cPropyl,-tBu,-C(=O)OMe,-C(=O)O,-NC(=O)CH3,U0,U,H,G,Cv
CCCC(CO)C=O,4.0,2.0,6,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-386.150008,-386.139885,-386.13894,-386.185776,34.81
CCCC(OC)C=O,0.0,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-386.144191,-386.134062,-386.133118,-386.180096,34.496
CCCN(CC)C=O,9.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-366.298999,-366.289053,-366.288109,-366.33475,34.644
CCN(CCO)C=O,5.0,2.0,5,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-402.223592,-402.214454,-402.21351,-402.258125,32.383
CCOC(CC)C=O,0.0,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-386.149684,-386.139588,-386.138644,-386.185578,34.57
CCOC(CO)C=O,0.0,3.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-422.070834,-422.061176,-422.060232,-422.106306,32.883
COC(CCO)C=O,0.0,3.0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-422.063946,-422.054055,-422.05311,-422.099662,33.235
COCC(CO)C=O,1.0,3.0,5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-422.067497,-422.058042,-422.057098,-422.102335,32.28
COCC(OC)C=O,0.0,3.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-422.053244,-422.043452,-422.042508,-422.088716,32.656
OCCC(CO)C=O,2.0,3.0,5,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-422.070526,-422.06058,-422.059636,-422.106143,33.545
CCC(CC)CCO,0.0,1.0,7,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-351.410757,-351.399876,-351.398931,-351.447203,38.566
CCC(CC)COC,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-351.404922,-351.394056,-351.393112,-351.441459,38.015
CCC(CCO)OC,0.0,2.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-387.32957,-387.31884,-387.317896,-387.365983,37.074
CCC(CO)CCO,0.0,2.0,6,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-387.332963,-387.322298,-387.321354,-387.369167,37.301
CCC(CO)COC,0.0,2.0,6,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-387.33207,-387.321817,-387.320873,-387.367579,36.132
CCC(COC)OC,0.0,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-387.323778,-387.313155,-387.312211,-387.359818,36.466
CCCC(CC)CC,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-315.490766,-315.479656,-315.478712,-315.527417,39.853
CCCC(CC)CO,0.0,1.0,7,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-351.41203,-351.401132,-351.400187,-351.448574,38.557
CCCC(CC)OC,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-351.409304,-351.398339,-351.397395,-351.445852,38.346
CCCC(CO)CO,0.0,2.0,6,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-387.33615,-387.325576,-387.324632,-387.372143,37.225
CCCC(CO)OC,0.0,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-387.334314,-387.323928,-387.322983,-387.370234,36.409
CCOC(CC)CC,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-351.414771,-351.403857,-351.402913,-351.451377,38.416
CCOC(CC)CO,0.0,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-387.339668,-387.329343,-387.328399,-387.375499,36.466
CCOC(CO)CO,0.0,3.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-423.26334,-423.253808,-423.252863,-423.29787,34.124
COC(CO)CCO,0.0,3.0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-423.254516,-423.244375,-423.243431,-423.290238,35.126
COCC(CO)CO,0.0,3.0,5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-423.252644,-423.242627,-423.241683,-423.287799,34.879
COCC(CO)OC,0.0,3.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-423.247169,-423.237036,-423.236092,-423.282694,34.709
OCCC(CO)CO,0.0,3.0,5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-423.256771,-423.246479,-423.245535,-423.292522,35.87
CC(=O)C(C#C)C#C,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-345.344604,-345.335485,-345.334541,-345.379141,31.824
CC(=O)C(C#C)C#N,0.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-361.451461,-361.44274,-361.441796,-361.485542,29.678
CC(=O)C(C#N)C#N,0.0,1.0,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-377.552762,-377.544317,-377.543373,-377.587058,27.784
NC(=[NH2+])[C-](C#C)C#N,0.0,0.0,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-357.643536,-357.635115,-357.634171,-357.675999,31.041
NC(=[NH2+])[C-](C#N)C#N,0.0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-373.750386,-373.742326,-373.741382,-373.782735,28.883
NC(=O)C(C#C)C#C,0.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-361.418214,-361.409491,-361.408547,-361.451912,31.165
CC(=O)C(C=O)C#C,0.0,2.0,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.528456,-382.519515,-382.518571,-382.562527,30.59
NC(=O)C(C=O)C#C,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-398.601739,-398.593404,-398.592459,-398.634932,29.493
CC(=N)N(C=N)C=O,1.0,1.0,4,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-396.011151,-396.002837,-396.001893,-396.044313,29.039
CC(=N)N(C=O)C=O,2.0,2.0,4,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-415.896473,-415.888126,-415.887182,-415.9299,28.515
CC(=O)N(C=N)C=N,0.0,1.0,4,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-396.001656,-395.992915,-395.991971,-396.035767,29.856
CC(=O)N(C=N)C=O,0.0,2.0,4,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-415.900481,-415.892058,-415.891113,-415.934323,28.546
CC(=O)N(C=O)C=O,0.0,3.0,4,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-435.796744,-435.788247,-435.787303,-435.832599,27.849
NC(=N)N(C=N)C=O,1.0,1.0,3,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-412.076264,-412.068529,-412.067585,-412.108582,28.172
NC(=N)N(C=O)C=O,2.0,2.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-431.956891,-431.948869,-431.947925,-431.989792,27.956
NC(=O)N(C=N)C=N,0.0,1.0,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-412.090474,-412.082683,-412.081739,-412.122873,28.108
NC(=O)N(C=N)C=O,0.0,2.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-431.987503,-431.979878,-431.978934,-432.019799,27.187
NC(=O)N(C=O)C=O,0.0,3.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-451.863514,-451.855572,-451.854628,-451.89638,27.181
CC(C)C(C#C)C#C,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-310.604445,-310.594878,-310.593934,-310.638237,35.326
CC(C)C(C#C)C#N,0.0,0.0,7,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-326.711852,-326.702639,-326.701695,-326.745538,33.205
CC(C)C(C#N)C#N,0.0,0.0,6,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.815671,-342.806819,-342.805875,-342.849124,31.187
CC(O)C(C#C)C#C,0.0,1.0,7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-346.532477,-346.523305,-346.522361,-346.56591,33.759
CC(O)C(C#C)C#N,0.0,1.0,6,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-362.635333,-362.62622,-362.625276,-362.669038,32.152
CN(C)C(C#C)C#N,0.0,0.0,6,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.733807,-342.724837,-342.723893,-342.767185,32.034
CN(C)C(C#N)C#N,0.0,0.0,5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-358.84018,-358.831427,-358.830483,-358.873494,30.222
CC(C)C(C=O)C#C,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-347.785584,-347.775962,-347.775018,-347.820213,34.155
CC(C)C(C=O)C#N,0.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-363.891617,-363.882343,-363.881399,-363.926163,32.115
CC(O)C(C=O)C#C,0.0,2.0,6,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-383.71275,-383.703435,-383.702491,-383.747488,32.693
CC(O)C(C=O)C#N,0.0,2.0,5,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399.814492,-399.805429,-399.804485,-399.848983,30.986
CN(C)C(C=O)C#C,0.0,1.0,6,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-363.812567,-363.803181,-363.802237,-363.846633,32.983
CN(C)C(C=O)C#N,0.0,1.0,5,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-379.918785,-379.909704,-379.90876,-379.95272,31.059
CC(C)C(C=O)C=O,8.0,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-384.960606,-384.950968,-384.950023,-384.995846,33.047
CC(C)N(C=N)C=O,4.0,1.0,5,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-381.157051,-381.148039,-381.147094,-381.190901,32.112
CC(C)N(C=O)C=O,8.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-401.042569,-401.033519,-401.032575,-401.076441,31.545
CC(O)C(C=O)C=O,2.0,3.0,5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-420.884737,-420.875244,-420.874299,-420.920519,31.882
CN(C)C(C=O)C=O,8.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400.991541,-400.982245,-400.981301,-401.02561,31.97
CN=C(C#N)N(C)C,0.0,0.0,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-360.050304,-360.040631,-360.039687,-360.08485,32.549
CN=C(C=O)N(C)C,0.0,1.0,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,-381.113688,-381.104006,-381.103062,-381.14822,33.201
CNC(=NC)C(C)=O,0.0,1.0,5,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-381.139023,-381.12896,-381.128016,-381.174884,34.13
CNC(=NC)C(N)=O,0.0,1.0,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-397.215395,-397.205729,-397.204785,-397.250562,33.415
CNC(=[NH+]C)C([O-])=O,0.0,2.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-417.093603,-417.084606,-417.083662,-417.127597,30.867
CC(=O)C(CO)C#C,0.0,2.0,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-383.723284,-383.714219,-383.713274,-383.757452,32.217
CC(=O)C(CO)C#N,0.0,2.0,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399.825893,-399.816797,-399.815853,-399.860683,30.85
CCC(C#C)C(C)=O,0.0,1.0,7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-347.797945,-347.78818,-347.787236,-347.833171,34.326
CCC(C#C)C(N)=O,0.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-363.871978,-363.862583,-363.861639,-363.906594,33.679
CCC(C#N)C(C)=O,0.0,1.0,6,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-363.90541,-363.896018,-363.895074,-363.940455,32.239
CCC(C#N)C(N)=O,0.0,1.0,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-379.979288,-379.970294,-379.96935,-380.013519,31.566
C[NH2+]C(C#C)C([O-])=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-399.785269,-399.776731,-399.775787,-399.818738,30.251
CNC(C#N)C(C)=O,0.0,1.0,5,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-379.939295,-379.930016,-379.929071,-379.973716,31.572
CNC(C#N)C(N)=O,0.0,1.0,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-396.010625,-396.001642,-396.000698,-396.044753,31.055
COC(C#C)C(C)=O,0.0,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-383.704926,-383.69529,-383.694346,-383.740101,32.729
COC(C#C)C(N)=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399.778602,-399.769495,-399.768551,-399.812497,32.013
COC(C#N)C(C)=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399.808909,-399.799681,-399.798737,-399.843671,30.714
COC(C#N)C(N)=N,0.0,1.0,4,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-395.981176,-395.972357,-395.971413,-396.014916,30.796
COC(C#N)C(N)=O,0.0,2.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-415.883087,-415.874287,-415.873343,-415.917103,30.018
NC(=O)C(CO)C#C,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399.798652,-399.790089,-399.789145,-399.831983,31.275
NC(=O)C(CO)C#N,0.0,2.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-415.899787,-415.891063,-415.890119,-415.933796,30.231
[NH3+]CC(C#C)C([O-])=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399.794197,-399.785921,-399.784977,-399.827098,30.074
NCC(C#N)C(N)=O,0.0,1.0,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-396.020849,-396.011945,-396.011001,-396.054947,31.083
[NH3+]CC(C#N)C([O-])=O,0.0,2.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-415.913664,-415.900539,-415.899595,-415.96373,36.4
CC(C)C(CO)C#C,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-348.972911,-348.962814,-348.96187,-349.0076,36.563
CC(C)C(CO)C#N,0.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-365.082627,-365.073051,-365.072107,-365.116929,34.258
CC(O)C(CO)C#C,0.0,2.0,6,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-384.902496,-384.89299,-384.892045,-384.936804,34.636
CC(O)C(CO)C#N,0.0,2.0,5,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-401.010417,-401.001081,-401.000137,-401.044467,33.01
CCC(C#C)C(C)C,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-313.050924,-313.04067,-313.039725,-313.0857,37.81
CCC(C#C)C(C)O,0.0,1.0,7,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-348.980822,-348.970914,-348.96997,-349.015109,36.354
CCC(C#N)C(C)C,0.0,0.0,7,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-329.160863,-329.150921,-329.149977,-329.195568,35.745
CCC(C#N)C(C)O,0.0,1.0,6,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-365.089448,-365.079822,-365.078877,-365.123724,34.38
CCC(C#N)N(C)C,0.0,0.0,6,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-345.190043,-345.180226,-345.179282,-345.224536,34.754
CN(C)C(CN)C#N,0.0,0.0,5,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-361.232458,-361.222832,-361.221888,-361.266686,34.109
CN(C)C(CO)C#N,0.0,1.0,5,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-381.108212,-381.099011,-381.098067,-381.142312,32.682
CNC(C#N)C(C)C,0.0,0.0,6,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-345.19789,-345.188039,-345.187095,-345.232383,35.096
CNC(C#N)C(C)N,0.0,0.0,5,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-361.24024,-361.230429,-361.229485,-361.274774,34.762
CNC(C#N)C(C)O,0.0,1.0,5,2.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-381.121234,-381.111581,-381.110637,-381.155643,33.961
COC(C#C)C(C)C,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-348.966201,-348.956143,-348.955199,-349.000779,36.19
COC(C#C)C(C)O,0.0,2.0,6,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-384.88907,-384.87909,-384.878146,-384.923753,35.185
