index,smiles,mu,alpha,homo,lumo,gap,r2,zpve,U0,U,H,G,Cv
10479,H,2.9993,75.99,-0.2393,-0.0165,0.2229,1165.731,0.127934,-346.58115,-346.5723,-346.57135,-346.61584,30.609
10480,H,3.3294,72.21,-0.2411,-0.0253,0.2159,1143.3069,0.116569,-362.61917,-362.6104,-362.60947,-362.65393,29.771
10481,H,2.429,68.49,-0.2541,-0.0397,0.2144,1129.5623,0.103589,-382.4971,-382.48846,-382.48752,-382.53186,29.037
10482,H,0.5547,80.07,-0.2593,0.0528,0.3121,1089.3043,0.175129,-311.82974,-311.8206,-311.81967,-311.86346,34.286
10483,H,1.274,72.66,-0.2586,0.0467,0.3053,1053.6191,0.151168,-347.75565,-347.74673,-347.7458,-347.78955,32.587
10484,H,3.8915,75.05,-0.2893,0.0332,0.3224,1063.1287,0.164975,-327.93875,-327.93002,-327.92908,-327.9723,32.142
10485,H,4.6978,71.52,-0.2591,0.033,0.2921,1010.2451,0.153641,-343.97827,-343.96964,-343.9687,-344.01212,31.267
10486,H,4.6589,68.07,-0.2822,0.0274,0.3096,1049.32,0.140866,-363.8622,-363.8537,-363.85275,-363.89563,30.546
10487,H,1.4028,73.43,-0.2474,0.0512,0.2986,1026.2781,0.150864,-347.74286,-347.73392,-347.73297,-347.77655,32.823
10488,H,4.6498,68.55,-0.2678,0.031,0.2989,1002.6886,0.140672,-363.85144,-363.8429,-363.84195,-363.88492,30.705
10489,H,1.1311,73.28,-0.2571,0.0543,0.3114,1037.5981,0.151582,-347.75183,-347.74286,-347.7419,-347.78546,33.088
10490,H,1.735,69.79,-0.2484,0.0373,0.2857,971.4431,0.140947,-363.79492,-363.7864,-363.78546,-363.82794,31.599
10491,H,1.7079,65.77,-0.2589,0.0426,0.3015,1016.1947,0.128165,-383.6787,-383.67032,-383.66937,-383.71176,30.891
10492,H,3.3331,68.28,-0.2789,0.035,0.3139,1008.5782,0.141463,-363.8613,-363.85272,-363.85178,-363.89468,30.903
10493,H,4.252,64.67,-0.2646,0.0191,0.2838,940.3727,0.13059,-379.9027,-379.89453,-379.8936,-379.9356,29.593
10494,H,4.0261,60.96,-0.2796,0.0215,0.3012,990.6013,0.117792,-399.78574,-399.77765,-399.77673,-399.81866,28.884
10495,H,1.8313,77.87,-0.236,0.0483,0.2843,1205.8362,0.151923,-347.76584,-347.75644,-347.7555,-347.80112,32.993
10496,H,2.4142,74.19,-0.2337,0.0398,0.2735,1197.6614,0.140963,-363.80664,-363.79745,-363.7965,-363.84183,31.87
10497,H,1.8461,70.35,-0.2486,0.0279,0.2765,1177.9788,0.127772,-383.68582,-383.67667,-383.67572,-383.72147,31.294
10498,H,0.1301,84.82,-0.2252,0.0619,0.287,1260.9681,0.175031,-311.84344,-311.83368,-311.83273,-311.87927,34.531
10499,H,1.4876,81.18,-0.2313,0.0508,0.2821,1240.1154,0.163803,-327.88174,-327.87216,-327.87122,-327.9181,33.523
10500,H,1.962,77.34,-0.2445,0.0346,0.2792,1219.0686,0.150903,-347.76562,-347.7561,-347.75516,-347.80154,32.859
10501,H,1.3638,78.02,-0.2286,0.0455,0.2741,1199.0652,0.150967,-347.7556,-347.7462,-347.74524,-347.79092,32.926
10502,H,3.4151,72.0,-0.2462,0.0295,0.2757,1014.1559,0.16459,-365.0811,-365.0722,-365.07126,-365.11478,32.405
10503,H,3.9867,68.77,-0.2711,0.0052,0.2762,1064.7098,0.151737,-384.95413,-384.94543,-384.9445,-384.9875,31.359
10504,H,2.6402,75.16,-0.2448,-0.0205,0.2242,1107.5215,0.17499,-349.00742,-348.9982,-348.99725,-349.0423,33.097
10505,H,3.326,71.83,-0.2371,-0.0185,0.2185,1137.4255,0.163796,-365.0485,-365.03943,-365.03848,-365.08322,32.204
10506,H,2.7096,68.31,-0.248,-0.025,0.223,1127.5598,0.150901,-384.9322,-384.92325,-384.9223,-384.9665,31.532
10507,H,2.8337,68.43,-0.2444,-0.0193,0.2251,1040.1442,0.150843,-384.92245,-384.9135,-384.91257,-384.9567,31.641
10508,H,2.8727,64.88,-0.2513,0.0215,0.2727,964.3067,0.141196,-401.0024,-400.99368,-400.99274,-401.03607,31.143
10509,H,2.3162,66.71,-0.2566,0.0218,0.2784,994.5497,0.140749,-400.97275,-400.9642,-400.96326,-401.00607,30.956
10510,H,3.4346,61.9,-0.2693,0.0054,0.2747,977.8848,0.128337,-420.8756,-420.86716,-420.8662,-420.90887,30.124
10511,H,3.075,68.3,-0.2541,-0.0416,0.2125,982.3554,0.152703,-384.93103,-384.9226,-384.92166,-384.964,31.009
10512,H,3.4742,64.66,-0.2493,-0.0379,0.2113,930.416,0.141407,-400.9772,-400.96906,-400.9681,-401.00998,29.807
10513,H,2.425,61.24,-0.2572,-0.0322,0.225,1057.7545,0.127925,-420.8568,-420.8484,-420.84744,-420.89053,29.797
10514,H,1.3994,78.05,-0.2608,0.079,0.3398,1237.9119,0.199128,-350.19232,-350.18265,-350.1817,-350.22702,35.561
10515,H,1.3562,70.67,-0.2564,0.075,0.3314,1225.9723,0.175248,-386.1181,-386.10864,-386.1077,-386.15268,33.947
10516,H,0.8957,79.12,-0.251,0.08,0.3309,1202.9556,0.198674,-350.18677,-350.17706,-350.17612,-350.22168,35.061
10517,H,0.8431,75.4,-0.2406,0.0747,0.3153,1180.585,0.18746,-366.22833,-366.21875,-366.2178,-366.2633,34.157
10518,H,1.4777,71.72,-0.2597,0.075,0.3347,1165.0133,0.174643,-386.11133,-386.1018,-386.10086,-386.14642,33.455
10519,H,0.1475,85.29,-0.2609,0.0808,0.3417,1299.2601,0.222491,-314.27234,-314.26245,-314.2615,-314.30725,36.843
10520,H,1.6443,78.3,-0.258,0.0905,0.3485,1313.9497,0.198583,-350.1984,-350.1887,-350.18777,-350.23322,35.221
10521,H,0.9995,78.54,-0.2448,0.083,0.3277,1229.7404,0.198292,-350.18842,-350.1787,-350.17776,-350.22302,35.397
10522,H,1.3423,78.56,-0.2601,0.0728,0.3328,1245.6265,0.19897,-350.19394,-350.18417,-350.18323,-350.22894,35.613
10523,H,2.189,74.53,-0.2459,0.0658,0.3117,1186.9501,0.188419,-366.23904,-366.2297,-366.22876,-366.27332,34.173
10524,H,1.8784,70.99,-0.2608,0.0864,0.3473,1247.7704,0.175679,-386.1235,-386.11432,-386.11337,-386.1577,33.405
10525,H,0.9905,78.75,-0.244,0.0847,0.3287,1188.5112,0.198131,-350.19366,-350.18396,-350.183,-350.22836,35.519
10526,H,2.162,71.63,-0.251,0.079,0.3299,1132.201,0.175052,-386.11584,-386.10648,-386.10553,-386.15042,33.941
10527,H,0.4191,71.27,-0.2472,0.0809,0.3281,1168.8597,0.174941,-386.10855,-386.09906,-386.0981,-386.14294,34.117
10528,H,1.5924,72.32,-0.2489,0.0862,0.3351,1167.9036,0.174397,-386.09988,-386.09033,-386.0894,-386.13455,33.701
10529,H,2.9135,72.16,-0.2476,0.0736,0.3213,1110.9062,0.175926,-386.11246,-386.1033,-386.10236,-386.1464,33.278
10530,H,3.2457,68.55,-0.2429,0.0669,0.3098,1071.8444,0.16433,-402.15088,-402.14163,-402.1407,-402.18503,32.754
10531,H,2.3821,64.62,-0.255,0.0667,0.3217,1077.1499,0.151807,-422.0328,-422.02386,-422.02292,-422.06665,31.759
10532,H,2.6529,71.32,-0.2588,0.0706,0.3294,1185.1741,0.175534,-386.11362,-386.10406,-386.10312,-386.1486,34.346
10533,H,2.1791,67.2,-0.2482,0.0634,0.3116,1128.2916,0.165155,-402.1596,-402.1505,-402.1496,-402.19363,32.906
10534,H,1.2231,63.48,-0.2565,0.0747,0.3312,1163.4329,0.152099,-422.04114,-422.032,-422.03107,-422.07574,32.363
10535,H,0.6675,81.58,-0.2395,0.0563,0.2958,1203.6349,0.175123,-311.83252,-311.8233,-311.82236,-311.8663,34.387
10536,H,4.0521,76.21,-0.2828,0.0373,0.3201,1179.1512,0.165062,-327.94125,-327.9324,-327.93146,-327.97485,32.145
10537,H,1.843,77.93,-0.243,0.0438,0.2869,1177.1711,0.163851,-327.87024,-327.8612,-327.86026,-327.90393,33.373
10538,H,4.8491,72.67,-0.2719,0.0234,0.2953,1153.1329,0.153624,-343.97742,-343.96875,-343.9678,-344.01096,31.266
10539,H,1.6257,74.28,-0.2602,0.026,0.2862,1156.5092,0.150988,-347.7534,-347.74442,-347.74347,-347.78717,32.665
10540,H,3.7526,69.19,-0.2978,0.0042,0.3019,1132.8643,0.140692,-363.85864,-363.85,-363.84906,-363.89227,30.605
10541,H,4.6583,73.24,-0.2361,0.0311,0.2672,1128.6584,0.153206,-343.97556,-343.96677,-343.96585,-344.00916,31.834
10542,H,0.9375,75.15,-0.2408,0.0392,0.28,1104.4451,0.150801,-347.74933,-347.74036,-347.7394,-347.783,32.896
10543,H,3.6218,69.93,-0.2727,0.0195,0.2922,1080.431,0.140507,-363.85626,-363.84766,-363.8467,-363.8898,30.824
10544,H,5.5795,70.05,-0.239,0.0246,0.2636,1104.487,0.142361,-360.0107,-360.00214,-360.0012,-360.0442,30.471
10545,H,4.4579,66.5,-0.2386,0.0053,0.2439,1081.2518,0.129582,-379.89246,-379.88397,-379.88303,-379.92596,29.734
10546,H,1.4102,75.31,-0.2411,0.0547,0.2959,1115.9563,0.151244,-347.74368,-347.73468,-347.73373,-347.77744,32.588
10547,H,4.6332,70.02,-0.2689,0.0352,0.3041,1089.628,0.141159,-363.85208,-363.84344,-363.8425,-363.8857,30.366
10548,H,1.3514,70.81,-0.2464,0.0331,0.2795,981.9382,0.140324,-363.78043,-363.77167,-363.77072,-363.81415,31.498
10549,H,3.7373,65.64,-0.2763,0.012,0.2883,958.9734,0.130028,-379.88718,-379.87875,-379.8778,-379.9208,29.394
10550,H,2.5237,68.0,-0.2591,0.0253,0.2845,1072.2386,0.12704,-383.66202,-383.65326,-383.6523,-383.6957,30.869
10551,H,4.7325,62.94,-0.2764,0.003,0.2794,1045.7883,0.116718,-399.7669,-399.75848,-399.75754,-399.80045,28.841
10552,H,1.1132,74.26,-0.242,0.0527,0.2947,1142.9584,0.151696,-347.7524,-347.7434,-347.74246,-347.7861,33.131
10553,H,3.3674,68.95,-0.2745,0.0335,0.308,1118.4135,0.141571,-363.86087,-363.8522,-363.85126,-363.8944,30.909
10554,H,2.023,70.65,-0.239,0.046,0.2849,1004.3863,0.140577,-363.79245,-363.7837,-363.78275,-363.8258,32.038
10555,H,4.3321,65.4,-0.2657,0.0257,0.2913,978.2415,0.130357,-379.9001,-379.89172,-379.89078,-379.93326,29.886
10556,H,0.9878,67.0,-0.2619,0.0223,0.2842,1096.4615,0.12751,-383.67307,-383.66425,-383.6633,-383.70676,31.427
10557,H,2.6959,61.96,-0.2792,1e-04,0.2792,1072.9696,0.117167,-399.7779,-399.76944,-399.7685,-399.81146,29.374
10558,H,2.8019,76.36,-0.2479,-0.0149,0.233,1170.8098,0.17547,-349.01572,-349.00665,-349.0057,-349.04962,32.983
10559,H,2.8792,72.47,-0.247,-0.0236,0.2234,1147.8451,0.164154,-365.054,-365.04504,-365.0441,-365.08783,32.133
10560,H,2.0923,69.07,-0.2576,-0.037,0.2206,1129.77,0.151271,-384.93536,-384.92648,-384.92554,-384.96927,31.411
10561,H,2.7702,70.17,-0.241,-0.0202,0.2208,1073.3032,0.151074,-384.9317,-384.92288,-384.92194,-384.9656,31.607
10562,H,3.4653,69.89,-0.2468,-0.0198,0.2271,1137.18,0.151509,-384.9275,-384.91855,-384.9176,-384.96158,31.223
10563,H,1.9036,65.31,-0.2499,-0.029,0.2209,960.8236,0.140673,-400.96475,-400.95612,-400.95517,-400.9986,30.168
10564,H,2.681,62.77,-0.2572,-0.0357,0.2215,1040.676,0.127175,-420.84406,-420.83536,-420.8344,-420.87796,29.69
10565,H,2.547,68.94,-0.2532,-0.0204,0.2328,1113.6865,0.152266,-384.9364,-384.9276,-384.92667,-384.97003,31.663
10566,H,2.3393,65.12,-0.252,-0.0293,0.2228,1091.2338,0.140904,-400.9743,-400.96564,-400.9647,-401.0079,30.824
10567,H,1.4568,61.85,-0.2602,-0.0403,0.2199,1070.5118,0.127758,-420.8549,-420.84616,-420.8452,-420.88876,30.194
10568,H,1.1487,78.35,-0.2349,0.0298,0.2647,978.8897,0.127118,-309.3899,-309.38123,-309.38028,-309.4225,32.653
10569,H,4.3526,72.83,-0.2629,0.009,0.2719,953.437,0.116998,-325.4969,-325.4886,-325.48764,-325.5293,30.394
10570,H,5.0115,67.59,-0.302,-0.0133,0.2887,929.007,0.106717,-341.60068,-341.59274,-341.59183,-341.6329,28.285
10571,H,1.4307,75.12,-0.2409,0.0125,0.2534,961.5393,0.115668,-325.42996,-325.42142,-325.42047,-325.46246,31.733
10572,H,3.2046,69.72,-0.269,-0.0095,0.2595,936.3432,0.105423,-341.53488,-341.52673,-341.5258,-341.56723,29.547
10573,H,4.5355,64.51,-0.2992,-0.0324,0.2667,912.5017,0.095021,-357.6368,-357.629,-357.62805,-357.66898,27.531
10574,H,1.7928,71.2,-0.2599,-0.004,0.2559,946.8785,0.102762,-345.3108,-345.30237,-345.30142,-345.34326,30.975
10575,H,4.2483,65.81,-0.2866,-0.0265,0.2602,922.3413,0.09246,-361.41425,-361.4062,-361.40524,-361.4466,28.849
10576,H,4.3323,60.71,-0.3282,-0.051,0.2772,898.5648,0.081981,-377.51398,-377.50623,-377.50528,-377.54614,26.893
10577,H,1.2761,75.36,-0.2348,0.0126,0.2475,941.1591,0.115236,-325.4179,-325.40942,-325.40848,-325.45032,31.613
10578,H,4.8411,69.79,-0.258,-0.0085,0.2494,916.5376,0.105016,-341.52338,-341.51526,-341.5143,-341.55563,29.443
10579,H,4.5939,64.63,-0.2862,-0.0318,0.2544,892.5884,0.094628,-357.62518,-357.6174,-357.61646,-357.65726,27.423
10580,H,4.1654,70.37,-0.2412,0.0073,0.2485,928.0102,0.106054,-341.5416,-341.53342,-341.53247,-341.57388,30.108
10581,H,4.2437,65.41,-0.2636,-0.0137,0.2499,904.8852,0.095717,-357.64587,-357.63806,-357.63712,-357.67798,28.075
10582,H,0.917,71.16,-0.2403,0.0184,0.2587,924.0213,0.103276,-345.3117,-345.30328,-345.30234,-345.34412,31.428
10583,H,3.7737,65.85,-0.2683,-0.0026,0.2657,899.61,0.09314,-361.4174,-361.40936,-361.40842,-361.44955,29.189
10584,H,4.2004,60.87,-0.2919,-0.0158,0.2761,882.5769,0.083065,-377.52127,-377.5137,-377.51276,-377.5532,26.96
10585,H,2.1291,73.1,-0.2505,-0.0314,0.2191,963.0695,0.127484,-346.5745,-346.56595,-346.565,-346.60703,31.313
10586,H,2.886,67.62,-0.2766,-0.0508,0.2258,936.9028,0.117332,-362.68063,-362.67252,-362.67157,-362.71298,29.116
10587,H,3.2244,69.47,-0.2488,-0.0317,0.2172,962.7286,0.115997,-362.6111,-362.60266,-362.6017,-362.64395,30.454
10588,H,4.9202,64.14,-0.275,-0.052,0.223,937.1145,0.105644,-378.71536,-378.70728,-378.70633,-378.74805,28.397
10589,H,3.0283,65.87,-0.2624,-0.0503,0.212,931.7524,0.102982,-382.4905,-382.48218,-382.48126,-382.52304,29.727
10590,H,3.0803,60.58,-0.2875,-0.072,0.2155,906.7922,0.09263,-398.593,-398.58505,-398.5841,-398.62534,27.696
10591,H,1.0252,70.28,-0.2431,-0.0467,0.1964,928.0231,0.115595,-362.59982,-362.5915,-362.59055,-362.63223,30.313
10592,H,2.8878,64.74,-0.2649,-0.0667,0.1982,902.6373,0.105326,-378.70447,-378.6965,-378.69556,-378.73666,28.233
10593,H,2.2258,66.48,-0.2413,-0.0414,0.1999,904.6811,0.104364,-382.50104,-382.4932,-382.49228,-382.53278,29.42
10594,H,2.3131,61.21,-0.272,-0.0602,0.2117,878.9601,0.094176,-398.60626,-398.59882,-398.59787,-398.63782,27.251
10595,H,0.7415,67.5,-0.2539,-0.0451,0.2089,946.1145,0.127904,-383.75638,-383.74805,-383.7471,-383.7889,29.864
10596,H,2.3436,63.88,-0.257,-0.0492,0.2078,943.1638,0.116626,-399.7967,-399.78845,-399.7875,-399.82947,28.931
10597,H,2.7999,60.3,-0.2573,-0.0617,0.1956,919.8843,0.103321,-419.67117,-419.663,-419.66205,-419.7038,28.44
10598,H,2.4099,64.04,-0.244,-0.0512,0.1929,921.5365,0.116019,-399.78198,-399.77374,-399.7728,-399.81458,28.999
10599,H,0.8454,61.81,-0.2606,-0.0483,0.2123,886.0748,0.104686,-419.6843,-419.67664,-419.6757,-419.71606,28.041
10600,H,2.4837,71.27,-0.2513,0.0633,0.3146,1075.7552,0.17637,-386.12225,-386.11313,-386.11218,-386.15555,34.056
10601,H,2.3215,67.71,-0.2513,0.0675,0.3188,1039.825,0.165289,-402.16858,-402.15967,-402.15872,-402.20197,32.928
10602,H,2.7968,63.88,-0.259,0.0645,0.3235,1024.7393,0.152211,-422.0499,-422.04102,-422.04007,-422.08328,32.44
10603,H,0.0976,85.31,-0.2549,0.0823,0.3373,1171.9424,0.222131,-314.27292,-314.26285,-314.2619,-314.30746,37.552
10604,H,1.2794,78.1,-0.249,0.0777,0.3267,1113.182,0.198468,-350.19662,-350.18683,-350.18588,-350.23093,36.37
10605,H,1.1328,82.56,-0.2186,0.0873,0.3059,1150.3087,0.20997,-330.30615,-330.29605,-330.2951,-330.34137,36.778
10606,H,1.7363,78.09,-0.2528,0.0786,0.3314,1137.1078,0.197761,-350.20462,-350.19464,-350.1937,-350.23965,36.184
10607,H,1.1649,78.52,-0.2396,0.0846,0.3242,1101.9958,0.197852,-350.1899,-350.18002,-350.17908,-350.2242,36.13
10608,H,0.9909,71.42,-0.2418,0.0796,0.3214,1045.7037,0.174331,-386.11246,-386.1029,-386.10196,-386.14642,34.843
10609,H,1.3093,78.41,-0.2577,0.0723,0.33,1116.2714,0.198641,-350.1946,-350.18472,-350.18378,-350.22903,36.314
10610,H,1.6266,71.33,-0.2499,0.0693,0.3192,1057.4447,0.175083,-386.11755,-386.108,-386.10706,-386.1516,35.062
10611,H,1.9857,75.04,-0.2292,0.0824,0.3116,1070.9825,0.187387,-366.2311,-366.22156,-366.2206,-366.26526,34.928
10612,H,1.4647,75.01,-0.2406,0.0625,0.3031,1104.5667,0.187623,-366.23972,-366.23007,-366.22913,-366.27383,35.28
10613,H,2.0534,70.83,-0.2549,0.0802,0.3351,1079.8625,0.174833,-386.128,-386.11847,-386.11752,-386.16223,34.516
10614,H,2.0232,67.59,-0.2351,0.0667,0.3018,953.1197,0.164772,-402.15723,-402.14832,-402.14737,-402.19046,32.873
10615,H,1.4047,72.1,-0.2406,0.0702,0.3108,1051.7917,0.174449,-386.1111,-386.10144,-386.1005,-386.14523,34.861
10616,H,1.3101,63.75,-0.2349,0.0613,0.2963,983.6735,0.151367,-422.03278,-422.02365,-422.0227,-422.06638,33.222
10617,H,3.3604,64.44,-0.2454,0.0565,0.3019,1011.4445,0.152419,-422.0431,-422.03412,-422.03317,-422.0763,33.113
10618,H,1.5688,75.06,-0.2473,0.044,0.2913,1036.8168,0.151609,-347.75574,-347.74667,-347.74573,-347.78906,33.547
10619,H,3.5787,69.53,-0.2795,0.0261,0.3056,1013.6202,0.14128,-363.86356,-363.85477,-363.85385,-363.89688,31.487
10620,H,4.2303,69.98,-0.2469,0.0223,0.2691,1009.9038,0.142447,-360.02563,-360.0168,-360.01587,-360.05902,31.553
10621,H,2.4392,71.8,-0.2473,0.0253,0.2726,988.5147,0.140745,-363.80267,-363.79407,-363.79312,-363.83527,32.21
10622,H,4.2482,66.28,-0.2722,0.0125,0.2848,988.6027,0.130009,-379.90512,-379.89658,-379.89563,-379.9385,30.492
10623,H,5.2431,66.18,-0.2539,0.0104,0.2644,993.4761,0.129325,-379.90524,-379.89648,-379.89554,-379.9386,31.003
10624,H,2.2301,67.71,-0.2612,0.0214,0.2826,995.8855,0.127198,-383.67926,-383.67035,-383.6694,-383.71274,32.035
10625,H,4.8703,62.48,-0.2889,0.0006,0.2896,973.4342,0.11684,-399.78415,-399.7756,-399.77466,-399.81744,29.997
10626,H,0.8715,82.11,-0.236,0.0574,0.2934,1086.9272,0.174738,-311.83374,-311.82434,-311.8234,-311.86728,35.107
10627,H,4.2696,76.54,-0.277,0.0389,0.3159,1061.6945,0.164522,-327.94296,-327.9339,-327.93295,-327.9764,32.94
10628,H,1.6709,74.66,-0.2401,0.0496,0.2897,1029.3966,0.150941,-347.7563,-347.74716,-347.74622,-347.78958,33.942
10629,H,4.5395,69.27,-0.2788,0.0312,0.31,1003.9745,0.140834,-363.86462,-363.85587,-363.85492,-363.8978,31.708
10630,H,1.5214,78.69,-0.2289,0.0445,0.2734,1016.5293,0.162675,-327.86267,-327.8535,-327.85254,-327.89594,34.193
10631,H,4.8034,73.15,-0.2518,0.0248,0.2766,991.5261,0.152637,-343.97034,-343.96155,-343.9606,-344.00342,31.999
10632,H,1.0333,78.84,-0.2358,0.0393,0.2751,1064.329,0.163318,-327.8782,-327.8689,-327.86795,-327.91183,34.285
10633,H,3.1218,73.44,-0.2667,0.0189,0.2856,1039.586,0.153084,-343.98538,-343.97644,-343.9755,-344.01886,32.135
10634,H,1.7571,74.86,-0.2574,0.0286,0.286,1045.9794,0.15032,-347.75977,-347.75055,-347.7496,-347.79343,33.604
10635,H,4.1617,69.55,-0.2932,0.0076,0.3008,1021.4789,0.14003,-363.8657,-363.85678,-363.85587,-363.89926,31.529
10636,H,4.5923,69.79,-0.2478,0.0224,0.2702,956.4035,0.141929,-360.0121,-360.00336,-360.0024,-360.04507,31.397
10637,H,1.1934,71.75,-0.2364,0.034,0.2704,960.551,0.13965,-363.78543,-363.77658,-363.77563,-363.8185,32.529
10638,H,3.8223,66.26,-0.2575,0.015,0.2724,937.2812,0.129269,-379.89188,-379.8833,-379.88235,-379.9249,30.575
10639,H,4.9781,73.29,-0.2341,0.0318,0.2658,1020.252,0.152947,-343.97504,-343.96606,-343.96512,-344.00845,32.493
10640,H,5.1952,70.01,-0.2252,0.0314,0.2566,985.2412,0.142525,-360.02274,-360.0141,-360.01315,-360.05557,31.626
10641,H,3.8512,66.25,-0.2343,0.0237,0.258,965.7176,0.129695,-379.89944,-379.891,-379.89005,-379.93225,30.832
10642,H,0.9092,75.46,-0.2387,0.0394,0.2781,1009.4173,0.150511,-347.74744,-347.73828,-347.73734,-347.78073,33.522
10643,H,3.7136,70.04,-0.2712,0.0198,0.2911,984.9807,0.140381,-363.8544,-363.8456,-363.84467,-363.88754,31.361
10644,H,4.5002,66.25,-0.2424,0.0144,0.2567,951.7026,0.129385,-379.89487,-379.8862,-379.88525,-379.9279,31.022
10645,H,2.2335,67.92,-0.2416,0.0262,0.2678,953.0886,0.12706,-383.66934,-383.6606,-383.65967,-383.7022,32.103
10646,H,3.4769,62.68,-0.2681,0.0054,0.2735,929.3215,0.116741,-399.77493,-399.7665,-399.76556,-399.80768,30.04
10647,H,4.4028,66.08,-0.2379,0.0253,0.2632,955.476,0.130744,-379.90564,-379.89725,-379.8963,-379.9382,30.924
10648,H,2.5112,67.72,-0.2288,0.0365,0.2653,959.0454,0.128566,-383.67963,-383.67126,-383.67032,-383.712,31.775
10649,H,4.1159,62.39,-0.2556,0.0179,0.2735,932.4536,0.118384,-399.7868,-399.77878,-399.77783,-399.81903,29.599
10650,H,2.8739,69.12,-0.2477,-0.0223,0.2253,1026.5131,0.151668,-384.9376,-384.92856,-384.9276,-384.97128,32.345
10651,H,2.3588,65.85,-0.2593,-0.0376,0.2217,995.2621,0.140815,-400.98355,-400.9748,-400.97385,-401.01712,31.068
10652,H,3.2776,61.99,-0.2539,-0.0419,0.2119,982.9343,0.127247,-420.85812,-420.84924,-420.8483,-420.89203,30.825
10653,H,3.0526,76.74,-0.2454,-0.0133,0.2321,1071.1985,0.175087,-349.01703,-349.0078,-349.00687,-349.05063,33.673
10654,H,3.875,69.32,-0.2487,-0.0187,0.2299,1014.2741,0.151328,-384.9379,-384.92892,-384.92798,-384.97122,32.511
10655,H,3.0056,72.92,-0.2369,-0.0219,0.215,1007.2308,0.163274,-365.04642,-365.0374,-365.03647,-365.07965,32.799
10656,H,2.2389,73.28,-0.2554,-0.0328,0.2226,1048.5825,0.163787,-365.06152,-365.05243,-365.05148,-365.09515,32.725
10657,H,2.5735,69.45,-0.2528,-0.034,0.2188,1031.1147,0.150699,-384.9419,-384.93283,-384.9319,-384.97574,32.251
10658,H,2.844,65.98,-0.2445,-0.0354,0.2091,945.1699,0.140172,-400.9709,-400.96228,-400.96133,-401.00403,31.032
10659,H,2.8942,70.35,-0.24,-0.0195,0.2205,995.0946,0.151006,-384.9297,-384.92072,-384.91977,-384.96295,32.109
10660,H,2.3682,62.98,-0.2456,-0.0275,0.2181,936.5333,0.127407,-420.85114,-420.84256,-420.8416,-420.88403,30.74
10661,H,4.1042,62.37,-0.2569,-0.0319,0.225,962.1,0.128491,-420.8615,-420.85306,-420.8521,-420.89438,30.667
10662,H,2.011,72.07,-0.245,-0.0166,0.2285,936.6215,0.12759,-346.5843,-346.5758,-346.57486,-346.61722,31.265
10663,H,1.5905,66.8,-0.2687,-0.0348,0.2339,911.6733,0.117278,-362.69138,-362.68326,-362.6823,-362.7242,29.133
10664,H,2.2976,68.49,-0.2533,-0.0308,0.2225,913.1403,0.116439,-362.6225,-362.61423,-362.61328,-362.65518,30.161
10665,H,2.8215,63.32,-0.2826,-0.0499,0.2327,888.6375,0.106091,-378.72772,-378.7198,-378.71884,-378.76028,28.083
10666,H,1.9352,64.39,-0.254,-0.0316,0.2224,905.5096,0.103124,-382.4952,-382.48685,-382.4859,-382.52823,29.727
10667,H,5.0205,59.27,-0.2773,-0.0528,0.2244,882.32,0.092682,-398.59818,-398.59012,-398.58917,-398.63113,27.742
10668,H,3.9864,59.94,-0.2591,-0.0249,0.2342,862.2362,0.095586,-394.77014,-394.7626,-394.7617,-394.802,27.582
10669,H,2.7673,68.54,-0.2469,0.0245,0.2714,903.0607,0.117495,-362.6575,-362.64923,-362.6483,-362.68994,30.805
10670,H,0.7408,63.25,-0.2702,0.005,0.2752,877.6767,0.107332,-378.76434,-378.75647,-378.75552,-378.79663,28.597
10671,H,3.2291,64.92,-0.2525,0.0072,0.2598,880.0094,0.106504,-378.69614,-378.68817,-378.68723,-378.72827,29.593
10672,H,2.6196,59.73,-0.2805,-0.0133,0.2672,854.8996,0.09615,-394.80127,-394.79364,-394.7927,-394.83325,27.508
10673,H,2.3895,60.51,-0.2533,-0.0012,0.2521,869.5698,0.093399,-398.56927,-398.5614,-398.56046,-398.6015,28.939
10674,H,5.6108,55.47,-0.2762,-0.0242,0.252,846.1578,0.083033,-414.67203,-414.6645,-414.66354,-414.70404,26.911
10675,H,2.022,66.67,-0.2512,-0.0286,0.2226,920.7208,0.127993,-383.76385,-383.75552,-383.75458,-383.7973,29.779
10676,H,1.7206,63.07,-0.261,-0.0406,0.2204,895.5352,0.116723,-399.80383,-399.79562,-399.79468,-399.83685,28.846
10677,H,1.6486,59.32,-0.2591,-0.0551,0.204,887.6272,0.103397,-419.67462,-419.6664,-419.66547,-419.7085,28.364
10678,H,1.7548,63.16,-0.2529,-0.0354,0.2176,884.3023,0.118417,-399.84195,-399.83423,-399.83328,-399.8741,28.748
10679,H,1.3408,59.47,-0.2658,-0.0455,0.2203,860.0802,0.107345,-415.88174,-415.8742,-415.87326,-415.9136,27.691
10680,H,2.3684,55.97,-0.26,-0.0594,0.2006,851.592,0.093947,-435.75204,-435.74448,-435.74353,-435.78418,27.307
10681,H,0.6781,80.86,-0.2402,0.0549,0.2951,1004.9679,0.174743,-311.83383,-311.82465,-311.8237,-311.8669,35.005
